pawndiff knightdiff bishopdiff rookdiff queendiff result white black whiteelo blackelo
-1 -1 1 0 0 0-1 peterni majid_1806 1173 1148
-1 0 0 0 0 0-1 peterni ZER0SI6KSSE7EN 1253 1394
3 0 2 0 0 1-0 JosephineC peterni 1345 1260
1 0 -1 0 1 1-0 Chesssharingan peterni 1957 1261
0 0 0 0 0 1-0 samiza peterni 1236 1271
-1 -1 0 0 0 0-1 peterni Parrot2world 1274 1626
0 -1 0 1 0 0-1 peterni zsherwood 1182 1201
-3 0 -1 0 0 0-1 peterni ma0123x 1281 1398
-1 1 -1 1 0 0-1 jvr3080 peterni 1359 1268
0 0 -1 -1 0 0-1 t727torqueflite peterni 1395 1254
1 1 0 0 0 1-0 RichardDIV peterni 1338 1262
0 0 0 0 0 0-1 peterni amaroescorpiovilches 1272 1262
0 0 0 0 0 1-0 mbolatiana peterni 1353 1280
4 0 0 1 1 1-0 peterni Andresmena 1268 1300
-1 1 0 0 0 1-0 KINSKIPAGANINI peterni 1274 1278
2 1 -1 0 0 1-0 dragonbleu1010 peterni 1403 1285
-1 0 0 0 0 1-0 david0117 peterni 1265 1190
0 0 0 0 0 0-1 naviidmlk peterni 1235 1276
-3 0 -1 1 -1 0-1 peterni dselva 1285 1308
2 1 2 0 0 1-0 naviidmlk peterni 1213 1298
0 -1 1 -1 0 1-0 peterni CLADY 1282 1498
-1 -1 0 0 0 0-1 shrex peterni 1455 1266
-1 0 0 0 0 0-1 peterni 3OPEHbKA 1273 1390
-2 1 -2 -1 0 0-1 Froncero peterni 1472 1257
0 1 -1 0 0 1-0 starman2011 peterni 1453 1262
0 1 0 1 0 1-0 Lo_sorduk_mu peterni 1400 1269
-1 0 0 -1 0 0-1 peterni Paulychillout 1269 1292
2 1 -1 0 0 1-0 iginc peterni 1438 1275
2 0 0 -1 0 1-0 peterni kompozit 1275 1470
-1 0 0 -1 0 0-1 peterni manmohaninsta 1275 1088
0 0 0 0 0 1-0 BackToTheBoat peterni 1310 1283
0 0 0 0 1 1-0 peterni m_azka_n 1272 1272
2 0 -1 1 0 1-0 topjimmysunday peterni 1308 1272
-2 0 0 0 -1 0-1 Ethanshane peterni 1100 1254
-1 1 0 0 0 1-0 peterni Ethanshane 1206 1109
2 0 0 1 0 1-0 Dev1lgt peterni 1379 1280
2 0 0 0 0 1-0 peterni igorsibir 1060 1013
-4 0 0 -1 0 0-1 peterni Mauroeco 1283 1567
-1 -1 1 1 -1 0-1 MARLAUYUL peterni 1369 1270
0 2 0 1 0 1-0 imhotep019 peterni 1464 1275
2 0 0 -1 0 0-1 cryveld peterni 1232 1266
0 0 0 0 0 1-0 tedyjordAn peterni 1374 1273
-1 1 -1 1 0 1-0 KILLshot187 peterni 1482 1278
0 -2 2 0 0 0-1 peterni sveth 1283 1494
2 0 0 0 0 1-0 peterni stopwarplaychess 1269 1374
2 1 1 0 0 1-0 Reynaldito_7 peterni 1431 1275
-2 0 -1 0 -1 0-1 Matamoros7 peterni 1444 1260
2 1 0 0 0 1-0 dragonbleu1010 peterni 1434 1265
-1 1 1 0 0 1-0 EStrader1 peterni 1369 1083
0 0 1 0 0 1-0 JJ_Cuba peterni 1597 1268
-1 0 0 0 -2 0-1 Caitlinwang peterni 1247 1176
-1 0 0 0 0 0-1 peterni Catfish_Lodge 1274 1412
1 1 1 1 0 1-0 Shevnacha peterni 1262 1285
0 0 0 1 0 1-0 peterni Shevnacha 1275 1272
0 1 0 0 0 1-0 fotovatiliya peterni 1287 1285
1 0 0 1 0 0-1 peterni Jazz_6310 1294 1305
0 -1 0 1 0 1-0 Lenny99 peterni 1263 1305
2 2 -2 1 0 1-0 i-khaled peterni 1305 1315
1 -1 1 -1 1 1-0 peterni DiMiD12 1306 1275
1 0 1 0 0 1-0 peterni cht66 1292 1443
1 0 0 -1 -1 0-1 Notis peterni 1517 1275
2 1 -1 0 0 1-0 plaxica peterni 1514 1280
2 1 -2 1 0 1-0 starman2011 peterni 1538 1283
1 0 -1 1 0 1-0 peterni atenaaam 1266 1545
-1 0 0 1 0 1-0 starman2011 peterni 1527 1270
1 0 0 0 0 1-0 lvbnhbq311 peterni 1471 1271
0 1 0 0 0 1-0 mZya peterni 1585 1274
-1 -1 0 0 0 0-1 peterni run22 1278 1531
1 1 -1 1 0 1-0 acun700 peterni 1239 1289
3 0 0 0 1 1-0 Hotte71 peterni 1291 1289
-2 -1 0 1 0 0-1 peterni dieslow666 1293 1583
-1 0 0 0 0 0-1 peterni lichess AI level 3 1293 ?
2 0 0 1 0 1-0 wilderbest peterni 1619 1295
1 -1 0 1 0 1-0 theMancho peterni 1467 1301
1 0 1 1 1 1-0 peterni theMancho 1286 1482
2 0 -1 1 0 1-0 Abbas_Guliyev peterni 1571 1289
0 0 0 0 0 0-1 peterni Ahmed_Yooh 1292 1594
0 1 -1 0 1 1-0 peterni vestigeprestige 1289 978
0 0 0 0 0 1-0 leo2006 peterni 1379 1297
-2 -1 0 0 0 1-0 SuperVinci peterni 1341 1306
1 1 0 1 0 1-0 ES_00 peterni 1431 1312
0 -2 1 1 0 1-0 peterni beginner2gm 1303 1285
-2 2 -1 0 0 1-0 LDog11 peterni 1529 1178
2 1 -1 0 0 1-0 eligon peterni 1236 1315
0 0 -1 0 0 0-1 peterni Dardha 1318 1640
1 0 1 0 0 1-0 DieHard5 peterni 1527 1324
0 0 0 -1 -1 0-1 peterni Datucha 1328 1561
0 0 0 0 0 0-1 peterni Anonymous 1533 ?
-2 0 -1 -1 0 1-0 peterni markoe7 1533 1500
2 0 0 0 0 1-0 peterni markoe7 1328 1500
1 0 0 -1 0 0-1 peterni markoe7 1178 1452
0 0 0 -1 0 0-1 peterni markoe7 1178 1452
-2 1 -1 0 0 0-1 peterni markoe7 1178 1452
0 0 0 1 2 1-0 peterni b3nr35 1178 1500
0 0 0 0 0 0-1 markoe7 peterni 1500 1533
1 0 0 0 0 1-0 peterni markoe7 1533 1500
1 0 0 2 1 1-0 markoe7 peterni 1500 1533
0 1 -1 0 0 1-0 peterni markoe7 1178 1452
2 -1 0 1 0 1-0 markoe7 peterni 1452 1178
1 0 0 1 2 1-0 peterni markoe7 1328 1500
-1 1 0 0 1 1-0 markoe7 peterni 1500 1328
1 0 0 0 0 1-0 peterni markoe7 1328 1500
1 0 0 0 0 0-1 markoe7 peterni 1500 1328
2 0 0 0 0 1-0 peterni markoe7 1328 1500
1 1 1 -1 0 0-1 markoe7 peterni 1500 1328
0 -1 1 0 0 1-0 peterni markoe7 1328 1500
-2 0 0 -2 -1 0-1 b3nr35 peterni 1500 1328
0 1 1 2 0 1-0 peterni b3nr35 1206 1500
1 2 1 1 1 1-0 peterni b3nr35 1206 1500
-2 0 -1 -2 -1 0-1 b3nr35 peterni 1500 1206
1 0 1 -1 0 0-1 peterni b3nr35 1206 1500
-1 0 -1 0 -1 0-1 Anonymous peterni ? 1206
0 0 0 0 -2 0-1 Anonymous peterni ? 1206
1 0 0 0 0 1-0 Seref2011 peterni 1205 1189
-1 -1 0 0 0 0-1 peterni ytre443 1199 1254
0 0 0 0 0 1-0 lichess AI level 3 peterni ? 1328
0 0 0 0 0 0-1 peterni lichess AI level 3 1533 ?
0 0 0 0 0 1-0 foxhunter peterni 1586 1533
1 1 -1 0 0 1-0 foxhunter peterni 1586 1533
1 0 0 -1 0 1-0 Anonymous peterni ? 1533
-3 -1 0 0 0 0-1 peterni mimiganesamir 1209 1259
-1 0 0 0 0 0-1 markoe7 peterni 1452 1209
0 -1 0 0 0 1-0 peterni markoe7 1206 1500
1 1 0 -1 0 1-0 Galoulou peterni 1366 1339
-1 0 1 0 0 1-0 peterni SamMurphy 1323 1461
2 1 -2 1 -1 0-1 Alexmessi10 peterni 1287 1312
0 0 0 0 1 1-0 peterni Sigma497 1304 1198
1 1 -1 0 0 1-0 Tradingger peterni 1396 1313
1 1 -1 1 0 1-0 goro112 peterni 1332 1325
2 1 -1 0 0 1-0 peterni markoe7 1533 1500
0 0 0 0 2 1-0 peterni lichess AI level 3 1533 ?
-1 0 0 1 0 0-1 peterni DenisKovin 1331 1508
2 0 0 0 0 1-0 alikfog peterni 1434 1339
1 -1 0 0 0 1-0 peterni Inghval 1324 1428
3 0 0 0 1 1-0 josevilar peterni 1609 1328
1 0 0 -1 -1 0-1 rolkro21 peterni 1596 1309
1 0 0 0 0 1-0 markoe7 peterni 1500 1533
1 0 1 0 -2 0-1 wilk peterni 1426 1293
0 -1 -1 0 0 0-1 peterni fad_aleks 1302 1388
0 0 0 0 0 0-1 markoe7 peterni 1500 1533
-2 -1 1 0 0 0-1 peterni markoe7 1533 1500
-1 0 0 0 0 0-1 markoe7 peterni 1500 1533
0 1 0 0 0 1-0 imhotep019 peterni 1406 1311
0 -1 0 0 0 0-1 peterni rudhal1 1315 1562
2 -1 0 -1 0 0-1 markoe7 peterni 1500 1533
1 0 -1 0 0 1-0 peterni markoe7 1533 1500
0 0 0 0 0 1-0 peterni markoe7 1206 1500
-1 2 -1 -1 0 1-0 markoe7 peterni 1500 1206
0 0 0 0 0 1-0 peterni markoe7 1206 1500
0 0 0 2 0 1-0 markoe7 peterni 1500 1206
0 0 0 0 0 1-0 peterni markoe7 1206 1500
-2 0 1 0 -1 0-1 markoe7 peterni 1500 1206
0 0 0 0 0 1-0 peterni markoe7 1206 1500
-1 0 0 0 0 0-1 markoe7 peterni 1500 1206
0 0 0 1 0 1-0 peterni markoe7 1206 1500
1 0 0 0 1 1-0 markoe7 peterni 1500 1206
0 -2 -1 -1 0 0-1 peterni markoe7 1206 1500
1 -1 -1 1 0 1-0 markoe7 peterni 1500 1206
-1 0 0 -1 1 1-0 peterni markoe7 1206 1500
2 1 -1 0 0 1-0 peterni markoe7 1206 1500
-1 -1 -1 0 0 0-1 markoe7 peterni 1500 1206
0 0 0 1 0 1-0 markoe7 peterni 1500 1206
0 0 0 0 0 0-1 peterni markoe7 1206 1500
3 0 -1 0 0 1-0 markoe7 peterni 1500 1533
-2 0 0 1 0 1-0 peterni markoe7 1533 1500
-1 0 0 0 0 0-1 markoe7 peterni 1500 1533
-1 1 0 0 0 1-0 peterni markoe7 1533 1500
1 1 0 0 0 1-0 markoe7 peterni 1500 1533
1 0 0 0 0 1/2-1/2 ZeusThePremier peterni 1462 1311
1 -1 1 0 0 0-1 grimus peterni 1509 1292
-3 0 0 -1 0 0-1 peterni plaxico 1297 1561
1 0 0 0 0 1-0 peterni markoe7 1533 1500
-3 1 1 1 0 1-0 markoe7 peterni 1500 1533
-3 -1 1 0 0 0-1 peterni Amando_s 1305 1404
-2 0 -2 0 0 0-1 peterni markoe7 1533 1500
-3 0 0 -1 0 0-1 markoe7 peterni 1500 1533
-2 0 0 -1 0 0-1 peterni Morthin 1309 1622
1 1 0 0 1 1-0 markoe7 peterni 1500 1206
1 -2 1 0 0 1-0 peterni markoe7 1206 1500
1 1 -1 0 0 1-0 markoe7 peterni 1500 1206
1 -1 0 1 0 0-1 peterni markoe7 1206 1500
-2 0 0 0 0 0-1 markoe7 peterni 1500 1206
0 0 0 0 0 1-0 peterni markoe7 1206 1500
0 1 -1 0 0 1-0 markoe7 peterni 1500 1533
0 0 0 0 0 1-0 Anonymous peterni ? 1533
2 -1 0 0 0 1-0 peterni Anonymous 1533 ?
0 0 -1 1 0 0-1 MauroMartins peterni 1376 1294
0 0 -1 0 0 0-1 JMGLL peterni 1380 1280
0 0 1 -1 0 0-1 starman2011 peterni 1483 1261
1 0 0 0 0 1-0 valen07 peterni 1434 1268
-1 1 -1 0 0 0-1 peterni raulhomero 1083 1495
1 1 0 -1 0 1-0 Rambo999 peterni 1473 1274
0 0 0 0 -1 0-1 Dzemali peterni 1495 1255
0 1 -1 -2 1 0-1 olivier01 peterni 1467 1237
-2 -1 1 -1 0 1-0 Anonymous peterni ? 1533
2 0 0 1 1 1-0 Bodya666 peterni 1337 1246
3 0 -1 -1 0 0-1 peterni jorgealmerio 1255 1308
0 -2 -1 1 -1 0-1 metzco peterni 1480 1237
1 0 0 0 0 1-0 lichess AI level 3 peterni ? 1533
-1 -1 1 0 0 1-0 Toniled peterni 1479 1241
-1 0 -1 0 1 1-0 peterni Toniled 1222 1498
-2 0 0 -1 -1 0-1 Anonymous peterni ? 1533
1 -2 0 1 0 1-0 h-8 peterni 1191 1235
1 -2 0 -1 -1 0-1 peterni TOBGY 1238 1575
1 0 0 1 1 1-0 peterni dany7 1227 1209
0 0 0 -1 -1 0-1 azra_eygn peterni 899 1224
2 1 -1 0 0 1-0 jbsss peterni 1588 1227
0 0 -1 0 1 1-0 peterni Samato 1214 1253
-1 0 0 0 0 1/2-1/2 muzonster peterni 1408 1209
3 0 0 -1 0 0-1 peterni bibiguillaume 1216 1331
0 0 0 0 0 1-0 SeraphimMorningstar peterni 1268 1226
1 1 -1 0 0 1-0 takary peterni 1467 1231
-1 0 1 0 1 1-0 peterni Avant_Tom 1222 1166
0 0 -1 0 0 1-0 jasonredford peterni 1239 1233
-1 0 0 0 0 0-1 peterni SandwichAssassin 1241 1326
-2 1 -1 0 0 0-1 peterni buzzkilington 1250 1349
0 0 0 0 0 1-0 tutubelezza peterni 1453 1255
0 1 -2 -2 1 1-0 willK0Mmen peterni 1253 1267
0 0 1 -1 0 0-1 peterni Monmon1441 1276 1359
2 1 -1 0 0 1-0 Sinchi peterni 1580 1280
-1 2 1 0 0 1-0 peterni slowride 1268 1288
2 1 -1 0 0 1-0 spendereleven peterni 1270 1280
1 1 0 0 0 1-0 Nebuka peterni 1441 1287
2 0 0 0 0 1-0 Parastoo72 peterni 1508 1292
1 0 0 0 0 1-0 TorreReinaNegra peterni 1377 1301
0 0 0 -1 0 0-1 jizerka peterni 1395 1286
0 -1 0 1 0 1-0 peterni hadi50 1270 1387
1 1 0 0 0 1-0 hadi50 peterni 1379 1279
-2 0 1 1 0 0-1 peterni Osochess73 1294 1191
1 0 0 0 1 1-0 peterni Micraster 1273 1645
1 1 -1 0 0 1-0 bramikjem peterni 1581 1276
0 0 1 0 0 1-0 Konstantin1080 peterni 1484 1282
1 0 0 0 -1 0-1 peterni tabano 1288 1485
-2 0 -1 -1 -1 0-1 Katsumoto peterni 1211 1278
1 0 0 0 0 1-0 eaglebeak peterni 1355 1288
1 0 0 1 0 1-0 peterni Ibrahim322 1275 1318
0 1 1 0 0 1-0 pablokosco peterni 1846 1276
-1 1 -1 0 0 0-1 Trololp2 peterni 964 1272
1 -1 -1 1 0 0-1 peterni Nostraminus 1279 1439
1 1 0 0 0 1-0 Russia_e2-e4 peterni 1683 1281
0 0 0 0 -1 0-1 peterni komarnik 1282 1875
-2 0 -1 0 0 0-1 peterni shikan 1294 1249
2 0 0 -1 0 0-1 AGHORA666 peterni 1334 1283
-4 -1 0 0 0 0-1 peterni welliton88 1294 1290
1 0 0 0 2 1-0 peterni lipeCRP 1278 1426
0 1 0 -1 1 1-0 minotauro76 peterni 1434 1285
0 1 1 1 1 1-0 peterni newocram 1276 1209
2 1 -1 0 0 0-1 peterni euskalbonn 1288 1271
0 -1 -1 1 0 1-0 cheese1290 peterni 1352 1298
0 0 0 0 0 1-0 lopezman4003 peterni 1454 1305
0 0 0 0 -1 0-1 peterni Benjaminb10 1321 1173
1 1 0 0 0 1-0 alekser peterni 1339 1332
2 0 -1 0 -1 0-1 madtantrum peterni 1252 1332
2 1 1 -1 0 1-0 alain06 peterni 1384 1342
1 -1 -1 2 -2 0-1 peterni MaqhaweSI 1344 1813
2 0 0 0 0 1-0 halexander16 peterni 1553 1349
-1 -1 -1 0 0 0-1 peterni AleksandarKal 1352 1709
-1 0 -1 0 0 1-0 peterni nimadaneshfar82 1344 1255
2 0 -1 -1 0 0-1 peterni ronaudtt 1360 1201
0 2 -1 0 -1 0-1 ronaudtt peterni 1209 1353
2 0 0 0 1 1-0 peterni hazretpolat 1335 1570
0 0 0 -1 -1 0-1 mostafa1367 peterni 1542 1317
-1 -1 0 2 -1 0-1 peterni Valeria_Kolos 1323 1494
0 -1 -1 0 1 1-0 llRAMOS peterni 1351 1334
2 0 0 0 0 0-1 kakarot4 peterni 1281 1324
1 -1 0 0 0 1-0 AslanT8 peterni 1266 1083
-1 0 -2 0 -1 0-1 madhaus peterni 1366 1311
0 -1 0 1 0 1-0 peterni AllEyeSeeing 1206 1422
2 1 0 1 0 1-0 peterni sana-ekb 1297 1356
2 -1 1 0 0 1-0 LaDim77 peterni 1204 1312
4 0 0 -1 1 1-0 peterni cilbow 1292 1643
0 0 1 0 0 1-0 Modestovic peterni 1731 1294
1 1 -1 0 0 1-0 pykudo peterni 1550 1298
-2 0 0 0 0 0-1 peterni Daniele84 1306 1400
1 -1 0 2 0 1-0 peterni Souhailzorro 1295 1309
1 0 0 0 0 1-0 dorradon peterni 1485 1301
0 0 0 0 0 0-1 peterni emre16 1312 1309
0 0 0 0 0 0-1 peterni senolugi35 1328 1167
1 0 0 0 0 1-0 cathelyn peterni 1677 1331
-1 -1 1 0 0 1-0 peterni chess1776 1314 1514
-2 1 0 -1 0 1-0 spk93 peterni 1391 1323
-3 0 0 1 -1 0-1 SwingerS peterni 1495 1306
2 0 0 0 1 1-0 peterni IanNiking 1300 1136
1 0 0 0 0 1-0 borisbob peterni 1396 1308
-1 1 0 1 0 1-0 peterni jasonredford 1300 1223
-1 0 0 0 0 0-1 peterni emersonmoreiracheck 1311 1314
0 -1 1 0 -1 0-1 peterni ljuchio1 1089 1520
1 -2 -1 0 1 1-0 txavy peterni 1466 1317
-1 0 0 1 0 1/2-1/2 MihailoMC peterni 1470 1313
-1 0 0 1 1 1-0 peterni Foxlatino 1297 1467
4 0 1 0 0 1-0 PeoncitoPortenio peterni 1470 1303
2 0 0 -1 0 0-1 thomasmorl peterni 1336 1290
0 0 0 1 0 1-0 Omorgade peterni 1429 1298
1 1 -1 0 0 1-0 tutubelezza peterni 1480 1304
1 -1 -1 0 0 0-1 tutubelezza peterni 1497 1287
0 0 0 0 0 0-1 peterni tokyouu 1297 1320
2 0 0 -1 -1 0-1 nour_eddin95 peterni 1309 1285
-4 0 0 -1 0 0-1 Nicolascacchi peterni 1451 1269
0 1 -1 -1 0 0-1 Marwan94 peterni 1421 1253
0 0 -1 0 0 0-1 peterni Caramelo1948 1259 1421
0 0 0 0 0 0-1 peterni Pedricox 1266 1413
1 0 0 1 0 1-0 magicofandango peterni 1327 1275
-1 1 0 0 0 1-0 magicofandango peterni 1316 1285
0 -1 0 0 0 0-1 peterni Vitalius 1292 1454
0 1 0 0 0 1-0 artemachess peterni 1293 1303
0 0 0 0 0 0-1 Craking1234 peterni 1352 1292
2 0 -1 0 0 1-0 hadi50 peterni 1353 1301
1 0 -1 0 -1 0-1 Godsblow peterni 1322 1289
0 1 -1 -1 -1 0-1 kille peterni 1324 1289
-2 1 1 0 0 0-1 peterni abdelhadiserti16 1298 1349
-2 0 -1 -1 -1 0-1 peterni Richard_78 1303 1526
-2 0 0 0 0 0-1 mariuszgugulski peterni 1314 1292
-1 1 1 0 0 1-0 MauroMartins peterni 1433 1300
0 1 1 0 0 1-0 Kureposo peterni 1507 1305
1 0 0 1 0 1-0 peterni nicprice1 1291 1374
0 0 -1 0 0 0-1 peterni ScareCrow13 1300 1362
2 1 0 0 0 1-0 Ruslan_bvp peterni 1343 1310
2 0 0 0 0 1-0 Pedricox peterni 1369 1320
-4 0 2 -1 1 1-0 peterni sowale1 1308 1330
-1 0 0 1 0 1-0 RamaKandra peterni 1690 1311
4 1 0 -1 0 1-0 aderbalco peterni 1512 1316
1 0 0 0 0 0-1 peterni Serg1976 1323 1463
-1 -1 2 0 0 0-1 Kotnik30 peterni 1323 1312
0 0 0 0 0 1-0 peterni giack87 1304 1190
0 1 -1 0 0 0-1 ali_ahmed peterni 1472 1287
4 0 0 0 0 1-0 one_cats_life peterni 1417 1295
1 -1 0 0 -1 0-1 mi_galina peterni 1315 1282
1 0 0 1 0 1-0 peterni Cube13 1263 1552
-1 0 0 -1 1 1-0 peterni burhanayhan 1249 1367
0 0 0 0 1 1-0 burhanayhan peterni 1359 1257
2 0 0 0 1 1-0 peterni jamana 1244 1295
2 1 0 1 0 1-0 nicolasmtr3 peterni 1357 1252
0 0 1 0 0 1-0 peterni phillmccormic 1236 1401
1 -1 1 0 0 0-1 peterni sanjeevsharma 1245 1316
-1 0 0 0 0 1-0 sanjeevsharma peterni 1306 1254
2 0 0 0 0 0-1 subzero peterni 1586 1234
3 0 0 0 0 1-0 Gttrrs peterni 1390 1241
-2 0 1 -1 0 0-1 peterni tomato1029 1244 1592
-1 0 -1 0 0 0-1 Alberico peterni 1336 1230
1 0 0 -1 0 0-1 peterni Gin1691 1241 1236
0 1 -1 0 0 1-0 bridgest9 peterni 1618 1244
0 1 0 0 0 1-0 peterni basil726 1225 1502
1 1 -1 1 0 1-0 andyfx peterni 1412 1231
1 -1 0 0 0 0-1 peterni XLordlovesToastcat 1242 1254
1 0 0 0 1 1-0 Alimoche18 peterni 1401 1248
-2 -1 0 1 0 0-1 peterni dbeat_raw_666 1254 1447
-1 0 0 0 0 0-1 siux peterni 1428 1237
-1 0 1 0 -1 0-1 STEM_DK peterni 1233 1237
1 0 0 0 0 1-0 kk69 peterni 1318 1246
0 0 1 0 0 1-0 enjarn peterni 1431 1252
0 0 0 0 0 1-0 Alex_1396 peterni 1449 1257
0 -1 0 -1 0 0-1 peterni Jakematen 1268 1293
1 0 0 1 0 1-0 peterni Wolt95 1258 1231
-1 1 -1 -1 -2 0-1 Wolt95 peterni 1242 1247
0 -1 0 -1 0 0-1 peterni Wolt95 1259 1230
0 0 0 0 0 1-0 Alex12092012 peterni 1256 1270
-4 0 0 0 0 0-1 peterni jordik 1273 1613
0 0 0 -1 0 0-1 peterni proect51 1281 1378
0 0 1 0 0 1-0 jmarti82 peterni 1489 1281
0 -1 1 0 0 1-0 peterni jmarti82 1281 1489
-2 0 1 -1 0 0-1 jmarti82 peterni 1489 1281
-3 0 -2 1 0 0-1 peterni VIKE1 1287 1452
1 -1 0 0 0 0-1 peterni Jozef1946 1287 1692
1 -1 0 1 0 1-0 Loneclone peterni 1305 1206
-1 -1 1 0 -1 0-1 peterni ilyaa 1297 1346
0 0 1 -1 0 1-0 maia11 peterni 1267 1309
1 0 0 1 0 1-0 peterni jcarbone 1299 1263
1 0 0 0 0 1-0 SataimeLeFou peterni 1336 1309
-3 0 1 -1 0 0-1 dronini peterni 1283 1298
2 0 0 1 0 1-0 peterni dronini 1287 1294
3 -1 0 0 0 0-1 fd555 peterni 1383 1273
-3 0 1 0 -1 0-1 peterni inusaya 1280 1402
2 0 1 0 1 1-0 andyfx peterni 1336 1290
0 0 0 -1 1 1-0 peterni salsito 1290 1500
-1 -1 1 0 0 0-1 peterni Addl88 1243 1253
-2 0 0 -1 -1 0-1 peterni lichess AI level 3 1533 ?
0 -1 1 0 1 1-0 lichess AI level 3 peterni ? 1533
-2 0 0 0 0 0-1 peterni lichess AI level 3 1533 ?
3 0 1 0 0 1-0 andyfx peterni 1439 1297
-1 0 1 0 -1 0-1 saldivar peterni 1507 1279
-2 0 -1 1 0 1-0 peterni kadumedeiros 1263 1443
3 0 0 0 0 1-0 TonySakura peterni 1295 1273
-1 0 0 1 0 1-0 peterni eyedontcare 1263 1244
-1 -1 -1 -1 0 0-1 MattyPatzer peterni 1022 1089
2 0 0 -1 -1 0-1 Marwan94 peterni 1371 1248
1 1 0 0 1 1-0 seigneur peterni 2201 1089
-3 -1 2 0 -1 0-1 peterni seigneur 1089 2201
3 0 0 0 0 1-0 seigneur peterni 2201 1089
-4 -2 0 0 0 0-1 peterni seigneur 1089 2201
3 1 1 1 0 1-0 seigneur peterni 2201 1089
-4 1 0 -2 -1 0-1 peterni seigneur 1089 2201
2 0 0 1 1 1-0 seigneur peterni 2201 1089
2 1 -1 1 0 1-0 Rondana peterni 1397 1255
1 0 0 1 1 1-0 peterni titosoul 1245 1212
0 0 0 1 0 1-0 mlena peterni 1280 1255
0 0 0 2 1 1-0 peterni mlena 1242 1293
-3 -1 -1 -1 -1 0-1 gaiusfabricius peterni 1235 1230
-1 0 1 1 0 1-0 peterni gaiusfabricius 1218 1246
0 1 -1 0 0 1-0 vinimax peterni 1347 1218
1 0 0 0 -1 0-1 peterni alexugnatiev 1224 1422
2 0 1 0 0 1-0 peterni alexugnatiev 1205 1441
-2 -1 0 -1 -1 0-1 omar1alsaggaf peterni 1278 1191
0 -1 0 0 1 1-0 ilyapolovinkin peterni 1698 1191
1 0 0 0 0 1-0 wesleymwong peterni 1464 1191
0 2 -1 0 1 1-0 oranggila88 peterni 1736 1091
0 0 -1 0 0 0-1 peterni oranggila88 1093 1736
-2 -1 0 -1 0 0-1 peterni The_Dubious_Move 1093 1413
-3 0 1 0 0 1-0 peterni MaksSever 1188 1370
2 -1 1 0 0 1-0 yauhengud peterni 1356 1093
-1 0 0 0 -1 0-1 ZeMod peterni 1144 1143
-1 -2 1 -1 0 0-1 peterni pier67xxx 1099 1545
0 0 0 0 1 1-0 larevanche peterni 1634 1188
-2 -1 0 0 0 0-1 peterni lichess AI level 3 1533 ?
1 1 0 1 1 1-0 lichess AI level 3 peterni ? 1533
-2 0 1 -2 0 0-1 peterni lichess AI level 3 1533 ?
2 -1 1 0 0 1-0 lichess AI level 3 peterni ? 1533
-1 0 -1 0 0 0-1 peterni lichess AI level 3 1533 ?
0 -1 1 0 1 1-0 lammim peterni 1218 1199
-2 0 0 -1 0 0-1 peterni billbik 1126 1251
1 1 -1 0 0 1-0 lichess AI level 3 peterni ? 1533
-3 1 -1 -2 1 0-1 peterni lichess AI level 3 1533 ?
1 0 0 0 -1 0-1 lichess AI level 3 peterni ? 1533
-1 0 0 0 0 0-1 peterni lichess AI level 3 1533 ?
0 0 0 1 0 1-0 lichess AI level 3 peterni ? 1533
-1 0 0 0 0 1-0 Fischer1996 peterni 1242 1220
0 0 -1 0 0 0-1 hercai peterni 1360 1199
2 1 -1 0 0 1-0 peterni Pavel_01121981 1204 1343
0 0 0 0 0 1-0 Robss peterni 1363 1206
2 -1 0 2 0 1-0 merthy64 peterni 1321 1214
1 0 0 0 0 1-0 stel__2008 peterni 1372 1211
0 -1 1 0 1 1-0 Parisfrance peterni 1325 1176
0 0 0 0 1 1-0 peterni gonzaaD 1202 1218
0 1 0 0 0 1-0 ak08 peterni 1247 1213
2 1 0 0 1 1-0 tutubelezza peterni 1378 1220
2 0 0 0 0 1-0 MauroMartins peterni 1457 1225
1 1 -1 1 0 1-0 czbgsrb peterni 1576 1228
1 0 0 0 2 1-0 peterni lasha28 1199 1203
0 1 -1 0 0 1/2-1/2 wbrown358 peterni 1457 1221
0 0 0 0 1 1-0 peterni bearso 1203 1373
-1 0 -1 0 0 0-1 peterni basel_jado 1210 1393
1 0 0 -1 -1 0-1 korobav peterni 1330 1182
-1 0 0 0 0 1-0 ElTraficante peterni 1487 1214
0 0 1 0 0 1-0 Lanka-06 peterni 1402 1214
-1 0 0 0 0 0-1 peterni ercilia 1214 987
0 0 0 0 0 0-1 peterni lichess AI level 3 1533 ?
0 -2 1 0 1 1-0 lichess AI level 3 peterni ? 1533
-1 0 0 -1 0 0-1 peterni lichess AI level 3 1533 ?
0 0 0 0 0 1-0 lichess AI level 3 peterni ? 1533
-1 0 1 -1 0 0-1 peterni lichess AI level 3 1533 ?
0 1 0 1 0 1-0 lichess AI level 3 peterni ? 1533
3 1 0 -1 1 1-0 peterni lichess AI level 3 1533 ?
-1 1 0 0 0 1-0 lichess AI level 3 peterni ? 1533
0 -2 0 0 0 0-1 peterni lichess AI level 3 1533 ?
3 -1 1 0 0 1-0 lichess AI level 3 peterni ? 1533
1 -1 0 0 0 0-1 peterni lichess AI level 3 1533 ?
2 0 1 0 0 1-0 lichess AI level 3 peterni ? 1533
